folder,File path,Type,English name,Traditional Chinese name,key,url
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent26png_combined.webp,Events,DAHAN TRADE WITH THE INVADERS,達漢人和入侵者交易,Events_Cards/JE/JECards300pxiJEEvent26png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent26png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent27png_combined.webp,Events,HARD-WORKING SETTLERS,勤勞的新移民,Events_Cards/JE/JECards300pxiJEEvent27png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent27png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent28png_combined.webp,Events,NUMINOUS CRISIS,靈性危機,Events_Cards/JE/JECards300pxiJEEvent28png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent28png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent29png_combined.webp,Events,REMNANTS OF A SPIRITS HEART,精靈之心的碎片,Events_Cards/JE/JECards300pxiJEEvent29png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent29png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent2png_combined.webp,Events,"TEMPORARY TRUCE, Temporary caution","短暫休兵, 暫時觀望",Events_Cards/JE/JECards300pxiJEEvent2png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent2png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent30png_combined.webp,Events,LESSER SPIRITS IMPERILED,下級精靈遇上危險,Events_Cards/JE/JECards300pxiJEEvent30png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent30png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent3png_combined.webp,Events,"PULL TOGETHER IN ADVERSITY, Purge the land with salt and fire","背水一戰, 用火與鹽淨化土地",Events_Cards/JE/JECards300pxiJEEvent3png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent3png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent4png_combined.webp,Events,"RELENTLESS OPTIMISM, Culture mix and clash","沒完沒了的樂觀, 文化融合衝撞",Events_Cards/JE/JECards300pxiJEEvent4png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent4png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent5png_combined.webp,Events,"RESOURCEFUL POPULACE, Strip the land bare","狡滑的人民, 榨乾土地價值",Events_Cards/JE/JECards300pxiJEEvent5png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent5png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent6png_combined.webp,Events,"BUREAUCRATS ADJUST FUNDING, Ransack and run","機關財政重整, 搶了就跑",Events_Cards/JE/JECards300pxiJEEvent6png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent6png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent7png_combined.webp,Events,"EAGER EXPLORERS, Xenophobia","急躁的探險家, 異族恐懼症",Events_Cards/JE/JECards300pxiJEEvent7png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent7png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent8png_combined.webp,Events,"THE STRUGGLES OF GROWTH, Blight deepens","力求突破, 損傷加劇",Events_Cards/JE/JECards300pxiJEEvent8png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent8png_combined.webp
Events_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\JE\Combined\JECards300pxiJEEvent9png_combined.webp,Events,"SPRAWL CONTAINED BY THE WILDS, Dissolution threatens","荒野阻擋擴張, 意識消散",Events_Cards/JE/JECards300pxiJEEvent9png_combined.webp,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent9png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent0png_combined.webp,Events,"TERROR SPIKES UPWARDS, Final harvest","恐慌扶搖直上, 最終收獲",Events_Cards/NI/NIEvent0png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent0png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent1png_combined.webp,Events,"AN OMINOUS DAWN, Wavering resolve","黎明惡兆, 動搖的決心",Events_Cards/NI/NIEvent1png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent1png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent2png_combined.webp,Events,"SEARCH FOR UNCLAIMED LAND, Widespread hunting","尋找新天地, 掃盪野獸",Events_Cards/NI/NIEvent2png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent2png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent3png_combined.webp,Events,"INFLUX OF SETTLERS, Lethargy and degeneration","源源不絕的移民, 生無可戀",Events_Cards/NI/NIEvent3png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent3png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent4png_combined.webp,Events,"FOCUSED FARMING, Essence disperses","農業中心, 靈力渙散",Events_Cards/NI/NIEvent4png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent4png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent5png_combined.webp,Events,"ACCUMULATED DEVASTATION, The world’s vibrance fades","累積的傷害,  星球靈動減弱",Events_Cards/NI/NIEvent5png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent5png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent6png_combined.webp,Events,VISIONS OUT OF TIME,未來的景色,Events_Cards/NI/NIEvent6png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent6png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent7png_combined.webp,Events,FAR-OFF WARS TOUCH THE ISLAND,島嶼受遠方戰火波及,Events_Cards/NI/NIEvent7png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent7png_combined.webp
Events_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Events_Cards\NI\Combined\NIEvent8png_combined.webp,Events,ETHEREAL CONJUNCTION,天界接觸,Events_Cards/NI/NIEvent8png_combined.webp,https://suisoko.com/Events_Cards/NI/NIEvent8png_combined.webp
,,,,,Fear_Cards/,https://suisoko.com/Fear_Cards/
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear10png_combined.webp,Fear,EMIGRATION ACCELERATES,人口加速外移,Fear_Cards/Base/HCards300pxiHFear10png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear10png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear11png_combined.webp,Fear,DAHAN RAID,達漢突襲,Fear_Cards/Base/HCards300pxiHFear11png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear11png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear12png_combined.webp,Fear,DAHAN ON THEIR GUARD,達漢備戰,Fear_Cards/Base/HCards300pxiHFear12png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear12png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear13png_combined.webp,Fear,DAHAN ENHEARTENED,達漢土氣大振,Fear_Cards/Base/HCards300pxiHFear13png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear13png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear14png_combined.webp,Fear,BELIEF TAKES ROOT,疑心生根,Fear_Cards/Base/HCards300pxiHFear14png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear14png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear15png_combined.webp,Fear,AVOID THE DAHAN,遠離達漢人,Fear_Cards/Base/HCards300pxiHFear15png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear15png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear1png_combined.webp,Fear,WARY OF THE INTERIOR,當心內陸,Fear_Cards/Base/HCards300pxiHFear1png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear1png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear2png_combined.webp,Fear,TRADE SUFFERS,貿易受挫,Fear_Cards/Base/HCards300pxiHFear2png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear2png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear3png_combined.webp,Fear,TALL TALES OF SAVAGERY,傳奇中的野人,Fear_Cards/Base/HCards300pxiHFear3png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear3png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear4png_combined.webp,Fear,SEEK SAFETY,尋求庇護,Fear_Cards/Base/HCards300pxiHFear4png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear4png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear5png_combined.webp,Fear,SCAPEGOATS,代罪羔羊,Fear_Cards/Base/HCards300pxiHFear5png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear5png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear6png_combined.webp,Fear,RETREAT!,撤退!,Fear_Cards/Base/HCards300pxiHFear6png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear6png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear7png_combined.webp,Fear,OVERSEAS TRADE SEEMS SAFER,跨國貿易似乎更加安全,Fear_Cards/Base/HCards300pxiHFear7png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear7png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear8png_combined.webp,Fear,ISOLATION,孤立無援,Fear_Cards/Base/HCards300pxiHFear8png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear8png_combined.webp
Fear_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\Base\Combined\HCards300pxiHFear9png_combined.webp,Fear,FEAR OF THE UNSEEN,目不可視的恐懼,Fear_Cards/Base/HCards300pxiHFear9png_combined.webp,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear9png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear10png_combined.webp,Fear,IMMIGRATION SLOWS,移民趨緩,Fear_Cards/BnC/BnCCards300pxiBnCFear10png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear10png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear11png_combined.webp,Fear,EXPLORERS ARE RELUCTANT,不情願的探險家,Fear_Cards/BnC/BnCCards300pxiBnCFear11png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear11png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear12png_combined.webp,Fear,DAHAN ATTACK,達漢來襲,Fear_Cards/BnC/BnCCards300pxiBnCFear12png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear12png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear13png_combined.webp,Fear,TREAD CAREFULLY,謹慎行動,Fear_Cards/BnC/BnCCards300pxiBnCFear13png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear13png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear14png_combined.webp,Fear,PLAN FOR DEPARTURE,計畫離境,Fear_Cards/BnC/BnCCards300pxiBnCFear14png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear14png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear15png_combined.webp,Fear,DEMORALIZED,土氣重創,Fear_Cards/BnC/BnCCards300pxiBnCFear15png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear15png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear1png_combined.webp,Fear,DAHAN THREATEN,達漢的危機感,Fear_Cards/BnC/BnCCards300pxiBnCFear1png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear1png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear2png_combined.webp,Fear,DISCORD,內閱,Fear_Cards/BnC/BnCCards300pxiBnCFear2png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear2png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear3png_combined.webp,Fear,PANIC,恐慌,Fear_Cards/BnC/BnCCards300pxiBnCFear3png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear3png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear4png_combined.webp,Fear,UNREST,動亂,Fear_Cards/BnC/BnCCards300pxiBnCFear4png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear4png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear5png_combined.webp,Fear,DEPART THE DANGEROUS LAND,險地勿近,Fear_Cards/BnC/BnCCards300pxiBnCFear5png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear5png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear6png_combined.webp,Fear,PANICKED BY WILD BEASTS,野獸驚魂,Fear_Cards/BnC/BnCCards300pxiBnCFear6png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear6png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear7png_combined.webp,Fear,TO0 MANY MONSTERS,怪獸滿街,Fear_Cards/BnC/BnCCards300pxiBnCFear7png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear7png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear8png_combined.webp,Fear,QUARANTINE,隔離區,Fear_Cards/BnC/BnCCards300pxiBnCFear8png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear8png_combined.webp
Fear_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\BnC\Combined\BnCCards300pxiBnCFear9png_combined.webp,Fear,FLEE THE PESTILENT LAND,逃離疫區,Fear_Cards/BnC/BnCCards300pxiBnCFear9png_combined.webp,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear9png_combined.webp
Fear_Cards\FnF,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\FnF\Combined\FnFCards300pxiFnFFear1png_combined.webp,Fear,SPREADING TIMIDITY,散佈膽怯,Fear_Cards/FnF/FnFCards300pxiFnFFear1png_combined.webp,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear1png_combined.webp
Fear_Cards\FnF,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\FnF\Combined\FnFCards300pxiFnFFear2png_combined.webp,Fear,COMMUNITIES IN DISARRAY,混沌城市,Fear_Cards/FnF/FnFCards300pxiFnFFear2png_combined.webp,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear2png_combined.webp
Fear_Cards\FnF,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\FnF\Combined\FnFCards300pxiFnFFear3png_combined.webp,Fear,DEPOPULATION,人口消亡,Fear_Cards/FnF/FnFCards300pxiFnFFear3png_combined.webp,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear3png_combined.webp
Fear_Cards\FnF,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\FnF\Combined\FnFCards300pxiFnFFear4png_combined.webp,Fear,MIMIC THE DAHAN,師法達漢人,Fear_Cards/FnF/FnFCards300pxiFnFFear4png_combined.webp,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear4png_combined.webp
Fear_Cards\FnF,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\FnF\Combined\FnFCards300pxiFnFFear5png_combined.webp,Fear,ANGRY MOBS,暴民之怒,Fear_Cards/FnF/FnFCards300pxiFnFFear5png_combined.webp,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear5png_combined.webp
Fear_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\JE\Combined\JECards300pxiJEFear1png_combined.webp,Fear,THEOLOGICAL STRIFE,神學爭議,Fear_Cards/JE/JECards300pxiJEFear1png_combined.webp,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear1png_combined.webp
Fear_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\JE\Combined\JECards300pxiJEFear2png_combined.webp,Fear,NERVES FRAY,心煩意亂,Fear_Cards/JE/JECards300pxiJEFear2png_combined.webp,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear2png_combined.webp
Fear_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\JE\Combined\JECards300pxiJEFear3png_combined.webp,Fear,BESET BY MANY TROUBLES,層出不窮的問題,Fear_Cards/JE/JECards300pxiJEFear3png_combined.webp,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear3png_combined.webp
Fear_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\JE\Combined\JECards300pxiJEFear4png_combined.webp,Fear,DAHAN RECLAIM FISHING GROUNDS,達漢重奪漁場,Fear_Cards/JE/JECards300pxiJEFear4png_combined.webp,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear4png_combined.webp
Fear_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\JE\Combined\JECards300pxiJEFear5png_combined.webp,Fear,FLEE FROM DANGEROUS LANDS,逃離危險地帶,Fear_Cards/JE/JECards300pxiJEFear5png_combined.webp,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear5png_combined.webp
Fear_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\JE\Combined\JECards300pxiJEFear6png_combined.webp,Fear,SENSE OF DREAD,可怕的預感,Fear_Cards/JE/JECards300pxiJEFear6png_combined.webp,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear6png_combined.webp
Fear_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\NI\Combined\NIFear0png_combined.webp,Fear,UNSETTLED,動盪不安,Fear_Cards/NI/NIFear0png_combined.webp,https://suisoko.com/Fear_Cards/NI/NIFear0png_combined.webp
Fear_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\NI\Combined\NIFear1png_combined.webp,Fear,SUPPLY CHAINS ABANDONED,補給線斷裂,Fear_Cards/NI/NIFear1png_combined.webp,https://suisoko.com/Fear_Cards/NI/NIFear1png_combined.webp
Fear_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\NI\Combined\NIFear2png_combined.webp,Fear,STRUGGLES OVER FARMLAND,耕地短缺,Fear_Cards/NI/NIFear2png_combined.webp,https://suisoko.com/Fear_Cards/NI/NIFear2png_combined.webp
Fear_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Fear_Cards\NI\Combined\NIFear3png_combined.webp,Fear,SEEK COMPANY,尋求慰藉,Fear_Cards/NI/NIFear3png_combined.webp,https://suisoko.com/Fear_Cards/NI/NIFear3png_combined.webp
